EXPEDIENTE;ANNO;X_TRAMO;FECHA_FALTA;DIA_COMPLETO;ESTUDIOS;GRUPO;MATERIA;AUSENCIAS;RETRASOS;JUSTIFICADAS
9749015;2025;294605;19/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
9749015;2025;294627;19/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
9749015;2025;294582;19/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Programación;1;0;0
9749015;2025;294605;23/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
9749015;2025;294582;29/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
9749015;2025;294604;30/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
9749015;2025;294584;06/02/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Lenguajes de marcas y sistemas de gestión de información;1;0;0
9749015;2025;294605;20/02/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
9747419;2025;294627;27/02/2026;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF D;Gestión logística y comercial;1;0;0
9778360;2025;294584;10/03/2026;N;1º de CFGM (LOFP) - Gestión Administrativa;1º GA D;Tratamiento informático de la información;1;0;0
9778360;2025;294627;20/03/2026;N;1º de CFGM (LOFP) - Gestión Administrativa;1º GA D;Tratamiento informático de la información;1;0;0
10042394;2025;294630;23/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Sistemas informáticos;1;0;0
10042394;2025;294646;25/11/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Sistemas informáticos;1;0;0
10042394;2025;294630;20/02/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Programación;1;0;0
9986480;2025;294630;03/10/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Gestión de documentación jurídico-empresarial;1;0;0
9986480;2025;294630;12/11/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Comunicación y atención al cliente;1;0;0
10241215;2025;294648;24/11/2025;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Hacking ético;0;1;0
10042394;2025;;04/11/2025;S;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;;1;0;1
10190745;2025;294605;16/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM D;Lenguajes de marcas y sistemas de gestión de información;1;0;0
10190745;2025;294584;17/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM D;Sistemas informáticos;1;0;0
10190745;2025;294605;18/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM D;Proyecto intermodular I;1;0;0
10190745;2025;294584;06/02/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM D;Programación;1;0;0
10190745;2025;294585;19/02/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM D;Digitalización aplicada al sector productivo;1;0;0
10102403;2025;294582;20/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Programación;1;0;0
10102403;2025;294604;21/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;1
10102403;2025;294584;24/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Lenguajes de marcas y sistemas de gestión de información;1;0;0
10102403;2025;294585;07/11/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Entornos de desarrollo;1;0;0
10102403;2025;294605;18/11/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
10102403;2025;294582;27/11/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
10102403;2025;294627;15/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10102403;2025;294605;13/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
10102403;2025;294605;19/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10102403;2025;294584;23/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Lenguajes de marcas y sistemas de gestión de información;1;0;0
10102403;2025;294604;30/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10102403;2025;294627;02/02/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10102403;2025;;15/10/2025;S;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;;1;0;1
10230882;2025;294630;09/02/2026;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Hacking ético;1;0;0
10230882;2025;294648;02/03/2026;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Hacking ético;1;0;0
10230882;2025;294650;09/03/2026;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Normativa de ciberseguridad;1;0;0
9992829;2025;294630;18/09/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;X2º AF V;Itinerario personal para la empleabilidad II;1;0;0
10013329;2025;294646;16/09/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Sistemas informáticos;1;0;0
10013329;2025;294646;19/09/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Bases de Datos;1;0;0
9748582;2025;294605;24/10/2025;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Implantación de aplicaciones web;1;0;0
9748582;2025;294585;13/01/2026;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Seguridad y alta disponibilidad;1;0;0
9748582;2025;294584;12/02/2026;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Computación en la nube y virtualización;1;0;0
9748582;2025;294605;23/10/2025;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Administración de sistemas gestores de bases de datos;1;0;1
9748582;2025;294584;12/11/2025;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Servicios de red e internet;1;0;0
9748582;2025;294627;11/02/2026;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Seguridad y alta disponibilidad;1;0;0
10013329;2025;294649;04/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Programación;1;0;0
10013329;2025;294646;04/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Proyecto intermodular I;1;0;0
10013329;2025;294630;05/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Programación;1;0;0
10013329;2025;294630;11/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Sistemas informáticos;1;0;0
10013329;2025;294648;16/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Inglés profesional para los ciclos formativos de Grado Superior;1;0;0
10013329;2025;294647;14/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Bases de Datos;1;0;0
10013329;2025;294630;18/02/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;Programación;1;0;0
10219616;2025;294649;10/02/2026;N;Curso de Esp. en Inteligencia artificial y Big Data (LOFP);CUR INTEL;Sistemas de Big Data;1;0;0
10013329;2025;;20/11/2025;S;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;1º DAM V;;1;0;0
9743885;2025;294582;03/10/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Acceso a datos;1;0;0
9743885;2025;294627;03/12/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
9743885;2025;294604;13/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
9743885;2025;294627;09/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Sistemas de gestión empresarial;1;0;0
9743885;2025;294627;19/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
9743885;2025;294582;25/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación avanzada;1;0;0
9743885;2025;294584;03/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Sistemas de gestión empresarial;1;0;0
10014220;2025;294582;10/09/2025;N;1º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;1º SMR D;Aplicaciones web;1;0;0
10014220;2025;294585;18/09/2025;N;1º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;1º SMR D;Montaje y mantenimiento de equipos;1;0;0
10014220;2025;294582;24/09/2025;N;1º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;1º SMR D;Aplicaciones web;1;0;0
10014220;2025;294584;24/09/2025;N;1º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;1º SMR D;Aplicaciones web;1;0;0
9755502;2025;294649;10/09/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Contabilidad y Fiscalidad;1;0;0
9755502;2025;294649;26/09/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Gestión de recursos humanos;1;0;0
9755502;2025;294648;26/02/2026;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Gestión Financiera;1;0;0
9744806;2025;294647;28/10/2025;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA V;Comunicación empresarial y atención al cliente;1;0;1
9744806;2025;294649;09/02/2026;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA V;Proyecto intermodular II;1;0;0
9744806;2025;294648;25/02/2026;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA V;Empresa en el aula;1;0;0
9751153;2025;294604;07/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
9751153;2025;294584;08/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Itinerario personal para la empleabilidad I;1;0;0
9751153;2025;294582;09/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
9751153;2025;294604;22/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Digitalización aplicada al sector productivo;1;0;0
10226283;2025;294650;05/02/2026;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Puesta en producción segura;1;0;0
10226283;2025;294649;05/02/2026;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Puesta en producción segura;1;0;0
9747384;2025;294584;12/09/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Acceso a datos;1;0;0
9747384;2025;294585;17/10/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación avanzada;1;0;0
9747384;2025;294605;11/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
9747384;2025;294605;21/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
9747384;2025;294584;28/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Acceso a datos;1;0;0
9747384;2025;294584;08/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación de servicios y procesos;1;0;0
9747384;2025;294604;09/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
9747384;2025;294604;30/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
9747384;2025;294627;26/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
9747384;2025;294585;06/03/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación avanzada;1;0;0
9747384;2025;294605;09/03/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Itinerario personal para la empleabilidad II;1;0;0
9751153;2025;294605;17/11/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
9751153;2025;294627;25/11/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
9751153;2025;294585;28/11/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Entornos de desarrollo;1;0;0
9751153;2025;294582;04/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
9751153;2025;294627;27/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
9751153;2025;294627;02/02/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
9758276;2025;294650;16/09/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Gestión Financiera;1;0;0
9758276;2025;294648;21/11/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Práctica fiscal y gestión tributaria;1;0;0
9758276;2025;294649;02/12/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Gestión Financiera;1;0;0
9747384;2025;;23/09/2025;S;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;;1;0;1
9758276;2025;294648;04/02/2026;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Práctica fiscal y gestión tributaria;1;0;0
9758276;2025;294630;12/02/2026;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Itinerario personal para la empleabilidad II;1;0;0
9758276;2025;294630;27/02/2026;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Práctica fiscal y gestión tributaria;1;0;0
9758276;2025;;28/10/2025;S;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;;1;0;1
9748624;2025;294648;18/09/2025;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA V;Marketing digital;1;0;1
9748624;2025;294648;02/10/2025;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA V;Marketing digital;1;0;1
9748624;2025;294646;26/01/2026;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA V;Empresa en el aula;1;0;0
9748624;2025;294647;05/02/2026;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA V;Empresa y Administración;1;0;0
9748624;2025;294647;10/02/2026;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA V;Comunicación empresarial y atención al cliente;1;0;0
9747185;2025;294627;26/09/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación avanzada;1;0;0
9747185;2025;294582;08/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación de servicios y procesos;1;0;0
9747185;2025;294605;08/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Acceso a datos;1;0;0
9747185;2025;294582;19/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
9747185;2025;294604;13/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
9747185;2025;294582;19/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación de servicios y procesos;1;0;0
9747185;2025;294604;20/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
9747185;2025;294605;20/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
9747185;2025;294582;26/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación de servicios y procesos;1;0;0
9747185;2025;294582;03/03/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Sistemas de gestión empresarial;1;0;0
10051042;2025;;15/10/2025;S;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;;1;0;1
9747185;2025;294585;19/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Proyecto intermodular II;1;0;0
10297813;2025;294630;22/10/2025;N;CFGS (Mod. Presencial) (LOFP) - Administración y Finanzas;AF V MOD;Comunicación y atención al cliente;1;0;0
10297813;2025;294630;12/11/2025;N;CFGS (Mod. Presencial) (LOFP) - Administración y Finanzas;AF V MOD;Comunicación y atención al cliente;1;0;0
10297813;2025;294649;11/11/2025;N;CFGS (Mod. Presencial) (LOFP) - Administración y Finanzas;AF V MOD;Inglés profesional para los ciclos formativos de Grado Superior;1;0;0
10297813;2025;294648;12/01/2026;N;CFGS (Mod. Presencial) (LOFP) - Administración y Finanzas;AF V MOD;Itinerario personal para la empleabilidad I;1;0;0
10297813;2025;294648;21/01/2026;N;CFGS (Mod. Presencial) (LOFP) - Administración y Finanzas;AF V MOD;Comunicación y atención al cliente;1;0;0
10297813;2025;294649;03/02/2026;N;CFGS (Mod. Presencial) (LOFP) - Administración y Finanzas;AF V MOD;Inglés profesional para los ciclos formativos de Grado Superior;1;0;0
9752456;2025;294582;19/02/2026;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Computación en la nube y virtualización;1;0;0
9752456;2025;294605;05/03/2026;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Administración de sistemas gestores de bases de datos;1;0;0
9752456;2025;294627;03/03/2026;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Administración de sistemas operativos;1;0;0
9760319;2025;294630;10/11/2025;N;2º de CFGS (LOFP) - Asistencia a la Dirección;X2º AD V;Gestión contable;1;0;0
9760319;2025;;02/10/2025;S;2º de CFGS (LOFP) - Asistencia a la Dirección;X2º AD V;;1;0;1
9760319;2025;294648;29/09/2025;N;2º de CFGS (LOFP) - Asistencia a la Dirección;X2º AD V;Organización de eventos empresariales;1;0;0
9760319;2025;294648;10/11/2025;N;2º de CFGS (LOFP) - Asistencia a la Dirección;X2º AD V;Organización de eventos empresariales;1;0;0
9760319;2025;;28/10/2025;S;2º de CFGS (LOFP) - Asistencia a la Dirección;X2º AD V;;1;0;1
9748532;2025;294584;18/12/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF D;Proyecto intermodular II;1;0;0
9748532;2025;294584;19/12/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF D;Contabilidad y Fiscalidad;1;0;0
9748532;2025;;01/10/2025;S;2º de CFGS (LOFP) - Administración y Finanzas;2º AF D;;1;0;1
10210964;2025;294627;13/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
10210964;2025;294605;25/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
10210964;2025;294627;27/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
10210964;2025;294605;28/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
10210964;2025;294585;07/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación avanzada;1;0;0
10210964;2025;294604;12/12/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
10210964;2025;294605;09/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
10210964;2025;294605;20/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
10210964;2025;294627;22/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
10210964;2025;294584;27/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Sistemas de gestión empresarial;1;0;0
10210964;2025;294584;18/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación avanzada;1;0;0
10210964;2025;294582;23/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
10210964;2025;294582;11/03/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación avanzada;1;0;0
10115554;2025;294649;10/09/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Ofimática y proceso de la información;1;0;0
10210964;2025;294585;14/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
10115554;2025;;02/10/2025;S;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;;1;0;1
9755312;2025;294585;22/09/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Itinerario personal para la empleabilidad II;1;0;0
9755312;2025;294584;21/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno cliente;1;0;0
9755312;2025;294605;12/12/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Diseño de interfaces WEB;1;0;0
9755312;2025;294584;09/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno cliente;1;0;0
9755312;2025;294582;05/03/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Programación de aplicaciones utilizando frameworks;1;0;0
9745851;2025;294605;29/09/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno cliente;1;0;0
9745851;2025;294584;07/10/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Diseño de interfaces WEB;1;0;0
9745851;2025;294584;10/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Diseño de interfaces WEB;1;0;0
9745851;2025;294604;20/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Diseño de interfaces WEB;1;0;0
10177573;2025;294584;03/10/2025;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Fundamentos de hardware;1;0;0
10177573;2025;294604;07/10/2025;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Gestión de bases de datos;1;0;0
10177573;2025;294582;30/10/2025;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Inglés profesional para los ciclos formativos de Grado Superior;1;0;0
10177573;2025;294582;06/11/2025;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Inglés profesional para los ciclos formativos de Grado Superior;1;0;0
10177573;2025;294604;03/12/2025;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Implantación de sistemas operativos;1;0;0
10177573;2025;294605;09/12/2025;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Gestión de bases de datos;1;0;1
10177573;2025;294582;15/12/2025;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Implantación de sistemas operativos;0;1;0
10177573;2025;294604;16/12/2025;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Gestión de bases de datos;1;0;0
10177573;2025;294584;11/02/2026;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Lenguajes de marcas y sistemas de gestión de información;1;0;0
10177573;2025;294604;18/02/2026;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Implantación de sistemas operativos;1;0;0
10240776;2025;294630;06/10/2025;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Hacking ético;1;0;0
10240776;2025;294648;24/11/2025;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Hacking ético;1;0;0
9744257;2025;294585;26/09/2025;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Planificación y administración de redes;1;0;0
9744257;2025;294604;17/12/2025;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Implantación de sistemas operativos;1;0;0
9744257;2025;;28/10/2025;S;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;;1;0;1
9745294;2025;294650;16/09/2025;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR V;Sistemas operativos en red;1;0;0
9745294;2025;294648;08/01/2026;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR V;Sistemas operativos en red;1;0;0
9745294;2025;294646;14/01/2026;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR V;Itinerario personal para la empleabilidad II;1;0;0
9745294;2025;294648;11/02/2026;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR V;Introducción a la programación;1;0;0
9748411;2025;294648;07/10/2025;N;2º de CFGS (LOFP) - Asistencia a la Dirección;2º AD V BL;Gestión avanzada de la información;1;0;0
9748411;2025;294648;10/10/2025;N;2º de CFGS (LOFP) - Asistencia a la Dirección;2º AD V BL;Protocolo empresarial;1;0;0
